,shape2D_Elongation,shape2D_MajorAxisLength,shape2D_MaximumDiameter,shape2D_MeshSurface,shape2D_MinorAxisLength,shape2D_Perimeter,shape2D_PerimeterSurfaceRatio,shape2D_PixelSurface,shape2D_Sphericity,firstorder_10Percentile,firstorder_90Percentile,firstorder_Energy,firstorder_Entropy,firstorder_InterquartileRange,firstorder_Kurtosis,firstorder_Maximum,firstorder_MeanAbsoluteDeviation,firstorder_Mean,firstorder_Median,firstorder_Minimum,firstorder_Range,firstorder_RobustMeanAbsoluteDeviation,firstorder_RootMeanSquared,firstorder_TotalEnergy,firstorder_Uniformity,firstorder_Variance,glcm_Autocorrelation,glcm_ClusterProminence,glcm_ClusterTendency,glcm_Contrast,glcm_Correlation,glcm_DifferenceAverage,glcm_DifferenceEntropy,glcm_DifferenceVariance,glcm_Id,glcm_Idm,glcm_Idmn,glcm_Idn,glcm_Imc1,glcm_Imc2,glcm_InverseVariance,glcm_JointAverage,glcm_JointEnergy,glcm_JointEntropy,glcm_MCC,glcm_MaximumProbability,glcm_SumAverage,glcm_SumEntropy,glcm_SumSquares,glszm_GrayLevelNonUniformity,glszm_GrayLevelNonUniformityNormalized,glszm_GrayLevelVariance,glszm_HighGrayLevelZoneEmphasis,glszm_LargeAreaEmphasis,glszm_LargeAreaHighGrayLevelEmphasis,glszm_LargeAreaLowGrayLevelEmphasis,glszm_LowGrayLevelZoneEmphasis,glszm_SizeZoneNonUniformity,glszm_SizeZoneNonUniformityNormalized,glszm_SmallAreaEmphasis,glszm_SmallAreaHighGrayLevelEmphasis,glszm_SmallAreaLowGrayLevelEmphasis,glszm_ZoneEntropy,glszm_ZonePercentage,glszm_ZoneVariance,glrlm_GrayLevelNonUniformity,glrlm_GrayLevelNonUniformityNormalized,glrlm_GrayLevelVariance,glrlm_HighGrayLevelRunEmphasis,glrlm_LongRunEmphasis,glrlm_LongRunHighGrayLevelEmphasis,glrlm_LongRunLowGrayLevelEmphasis,glrlm_LowGrayLevelRunEmphasis,glrlm_RunEntropy,glrlm_RunLengthNonUniformity,glrlm_RunLengthNonUniformityNormalized,glrlm_RunPercentage,glrlm_RunVariance,glrlm_ShortRunEmphasis,glrlm_ShortRunHighGrayLevelEmphasis,glrlm_ShortRunLowGrayLevelEmphasis,ngtdm_Busyness,ngtdm_Coarseness,ngtdm_Complexity,ngtdm_Contrast,ngtdm_Strength,gldm_DependenceEntropy,gldm_DependenceNonUniformity,gldm_DependenceNonUniformityNormalized,gldm_DependenceVariance,gldm_GrayLevelNonUniformity,gldm_GrayLevelVariance,gldm_HighGrayLevelEmphasis,gldm_LargeDependenceEmphasis,gldm_LargeDependenceHighGrayLevelEmphasis,gldm_LargeDependenceLowGrayLevelEmphasis,gldm_LowGrayLevelEmphasis,gldm_SmallDependenceEmphasis,gldm_SmallDependenceHighGrayLevelEmphasis,gldm_SmallDependenceLowGrayLevelEmphasis
glcm_Imc1,0.052358830989922354,0.28953317175999455,0.3330471910155219,0.3105843284195612,0.4058285577243778,0.43340085494491,0.2352623577530482,0.3105840343548439,0.326345926081051,0.04973559736885735,0.7308771225588018,0.31332476144565996,0.41216603967301096,0.9045067990858793,0.25700808475122094,0.713833021530491,0.9085348476423571,0.5566813160121873,0.5649142276661151,0.5206402075580037,0.7694669317997598,0.9065413156532157,0.5572127721300668,0.31332476144565996,0.3339753693912429,0.9093667209071157,0.4067771636336464,0.9308033482879645,0.870538753623729,0.632388451160341,0.8310439896608334,0.7000688692842743,0.7650005436077499,0.6362983649244859,0.7859329180854198,0.8012767034336191,0.6412522770914197,0.7135904841177139,1.0,0.8631470090642435,0.7967772632475006,0.2728655497772115,0.07050152434088025,0.2180191195064385,0.7045897086299066,0.05448319559887868,0.27436971596969795,0.6216883698112615,0.6351418398587924,0.0446034878356177,0.3266080961885427,0.6017734257545058,0.3416182325518124,0.8843541284424448,0.8759738949941432,0.8917821909644538,0.007167575071931437,0.004128118520518532,0.7771273931896304,0.7989075534720906,0.07357410173988996,0.22165836851235743,0.9571109253400032,0.8124277858416447,0.8886248026613017,0.1216569309384367,0.3318625359733326,0.627057617295331,0.34711699679056784,0.8456980069498039,0.6778537441624329,0.3808867832735831,0.006559103582533772,0.7225587397349706,0.20733717444430932,0.8173214563758208,0.8278020246981094,0.8498596165405231,0.8280483896310357,0.21933274035197975,0.07739904798721131,0.0579494761044639,0.09842468143329573,0.6516365235588449,0.3304705982411613,0.008535546096686487,0.9414137751911428,0.07370172221957709,0.7107030325883201,0.8169706400293923,0.14725379700283062,0.6358657702754753,0.3487710106516123,0.8407711953110591,0.8538885788962918,0.8683737417782703,0.008253229307292618,0.7545388359905032,0.5877677973334209,0.48316036120910544
glcm_Imc2,0.14189523891836686,0.3347627746532075,0.3547674051083906,0.3069642320635275,0.3319101947209564,0.39939973154851277,0.25162804666101674,0.3069634630343588,0.29389310264607954,0.1639595593059353,0.6680330232817709,0.3090197750463581,0.4392504762678771,0.7545644259241252,0.3150944962405811,0.6607180856467931,0.7603951689350222,0.5431135622786107,0.5431677587644506,0.3637798313139061,0.6634352284778717,0.7539552791403736,0.5434180449766579,0.3090197750463581,0.39660255969942504,0.6562695285372374,0.35935107291536966,0.7480774968452727,0.78944713897641,0.6768703548175034,0.9556389710517359,0.6848554032563605,0.6808222567829413,0.6814371883916225,0.6651855641767385,0.6555327181375096,0.67898577282831,0.6841883803403234,0.8631470090642435,1.0,0.6555979925376858,0.23241721900701776,0.06106239010013354,0.09228373519047124,0.7302488676773566,0.08022553045864365,0.2352828791037465,0.6982158645583217,0.5343481380513678,0.09868443031298085,0.3773893682998701,0.5022904997098279,0.28537936844392675,0.6273342406695074,0.6038294746850291,0.6539157616802332,0.007932904739519674,0.0586409381331518,0.6887330607389891,0.6819310667427071,0.05036756918390312,0.21053018195790343,0.8741923978079326,0.6794811617911893,0.6095305401328266,0.15703915092223808,0.3918354081690046,0.5281762283793593,0.28959551835036995,0.6670765230163888,0.5286221311675354,0.30486661607976556,0.002640041852467594,0.6961927082641993,0.23028265752530908,0.6779677893463215,0.6750232548374291,0.6654177155013772,0.6738960056119091,0.19205311904854577,0.07359733460952282,0.001593040692045373,0.12740589009674802,0.6272978853202529,0.3261354949603725,0.039108965984521286,0.9097896650944061,0.10520843580237989,0.674157977089018,0.6327449842436941,0.17566993441642267,0.5370615161189004,0.2907883032153456,0.6348442587586878,0.6216524043296471,0.6781844456751293,0.0003255469407521514,0.6859885207645209,0.5170596022562932,0.4581380152487546
glcm_InverseVariance,0.11263731352451865,0.3739478094770271,0.4392793403305474,0.41474554863131663,0.4779618950168833,0.5036595381861557,0.2873171908353954,0.4147455399069141,0.38928952357784474,0.0747810870468492,0.5964043245379957,0.41673824606897886,0.20991568001740946,0.710271040373295,0.28725360280758194,0.7513997730396106,0.7228421667826563,0.4646611928058186,0.468818587519983,0.7336405552200906,0.8866041980352226,0.7138767878040951,0.4650629288402909,0.41673824606897886,0.27858233556462575,0.713853396368837,0.34772593755131953,0.6046297467059346,0.44319908850763573,0.8958748774393164,0.726057286248371,0.9544628120521266,0.990657875000668,0.8948811082133984,0.9987797834399786,0.9998827805567616,0.9048932091962526,0.9646484312030369,0.7967772632475006,0.6555979925376858,1.0,0.25603215322762785,0.6224361530346768,0.7497842924638028,0.9117999850380437,0.5864953184865367,0.25590771758591585,0.07195802921131067,0.07223870157385726,0.2574510841257632,0.2910424425855826,0.03128299239699494,0.262868554976113,0.9421015806918385,0.8719519185536516,0.8377105698164006,0.2219380076833556,0.11277237299891048,0.9884673278293832,0.9935916242887924,0.2372102247068786,0.46801057270091,0.6240347594324496,0.9952650847539661,0.9162366314288485,0.34375030066137685,0.28198860241093093,0.06246594931455852,0.2694156193916318,0.9893156942285121,0.6722694286103608,0.20047765390527666,0.22179383599517133,0.17525486839717708,0.319072305296547,0.9949355803192106,0.9941485572685248,0.9875672115699293,0.9939629835821135,0.11713856140557517,0.3121787016520531,0.09008366145735903,0.2485654615913319,0.9259833049852475,0.7848568233977238,0.09025868190432718,0.6318126297840286,0.17530345106429954,0.966316879735336,0.9945020414249426,0.3713222746229791,0.07356144145855106,0.2715818296197263,0.9864050431659479,0.922269805021581,0.9018476783058708,0.2198047802079545,0.9841477995345128,0.8311648763049171,0.7440734313884118
glcm_JointAverage,0.10137021281927408,0.014550576632911979,0.01435755493996659,0.018199390304820127,0.044502725811661904,0.025988513716316265,0.1091941715996681,0.018200354306496396,0.004194342556242421,0.06980384999037464,0.25707049715552743,0.016549130147417476,0.08006197637505869,0.28511900878603186,0.011607989463209078,0.14203078860182664,0.2825218022885671,0.23048807731193635,0.2518329165341778,0.3361570019426781,0.2491367782487737,0.28519812510541687,0.2306338354983985,0.016549130147417476,0.019845974611913883,0.2964929962116423,0.9883342732481233,0.3383429683174677,0.29338257627813247,0.19220635257383398,0.2299721715248291,0.21875508880175287,0.24347386801687898,0.1937554450053208,0.25263750313887057,0.25884651515910123,0.19606409440540107,0.22415806547233671,0.2728655497772115,0.23241721900701776,0.25603215322762785,1.0,0.11437792677760626,0.10046172395691078,0.28392748053583555,0.10349405831353403,0.9999354608605546,0.1455162706926373,0.22435378582340676,0.0970865797570982,0.023791911797878824,0.21446720490135102,0.993513970880235,0.2944500319562789,0.48244432228257045,0.045686724679755264,0.8465213235647694,0.12439505773752974,0.2679314267783651,0.27306239278275724,0.8735247881730458,0.8244323465574603,0.28223159943329085,0.2754520821276165,0.2952884818203586,0.06736330625307166,0.020510396375851437,0.22181267842183464,0.9934568771253344,0.2830062593553066,0.8644026052890845,0.7375179910776999,0.8572778892766478,0.18678485638994904,0.05547409329568432,0.27759569353489233,0.27904446207314465,0.2830813566882329,0.2800769094991896,0.9853709393820127,0.8602724315314123,0.23409549219527048,0.07607445388869402,0.17622033776571003,0.11914909633957685,0.011222833332452664,0.25742772387770063,0.09507597067848997,0.22544593218558687,0.26689243741263163,0.05736231320482436,0.22431028471332154,0.9934395512810411,0.27518792085692884,0.4989432225874715,0.05495504745011988,0.8599986103544477,0.24534547772701237,0.2968925924472615,0.6650491388603275
glcm_JointEnergy,0.05534364170683068,0.048444401341419384,0.08947834034612921,0.06989132274960466,0.048046268498545715,0.09094056497504692,0.05991222741129713,0.06989177849884641,0.19598673886628173,0.029238697370329022,0.011010230954435922,0.06988822949894234,0.8554157661857679,0.0037512378797636887,0.890722136832736,0.23762980063199146,0.008596799614361465,0.01835801503501135,0.019246820443919267,0.5477687997378392,0.4107773678756912,0.00010244984632857606,0.018301235958610496,0.06988822949894234,0.9124383628105206,0.05014029547657438,0.09252342380419203,0.11560312549635104,0.3365392243826847,0.5428586510063581,0.02367134869979199,0.5922901300705035,0.6119485571514764,0.5348283986100767,0.6219989451775757,0.6193546515045477,0.5514124568726037,0.6013164219081949,0.07050152434088025,0.06106239010013354,0.6224361530346768,0.11437792677760626,1.0,0.9653327463792266,0.5976506274456239,0.9905424802911474,0.11206453869978308,0.7086588176309588,0.5906257881686251,0.12759869851022562,0.9117437976152375,0.6112850810851137,0.04792394660260757,0.4721565439850636,0.3809478761513244,0.29538453227187894,0.3083335897236345,0.06458915806848134,0.600711814395206,0.5973066650992885,0.23977789035547417,0.4131937784960436,0.19319133721354842,0.5907582857330883,0.43495279759159106,0.1827690488183913,0.9126307907233406,0.5954522698461588,0.051942820755835374,0.5627775961814871,0.2908568224353932,0.10463304583045863,0.3161499962535146,0.6217182692071125,0.02967401606454418,0.5873370350574203,0.5802215735535935,0.5580906679528445,0.5798308698563095,0.035513858446455236,0.3565089051180597,0.02120992484342482,0.009159721812554268,0.6341147163553448,0.7252901800378432,0.14342828680878977,0.19891801891695013,0.045631408394589214,0.6065860227514975,0.6104124650671768,0.1998809672957996,0.5895538628536577,0.05350587888924835,0.5748194486617773,0.47224298678911186,0.396567101049165,0.31762286633556125,0.6003090680348924,0.5415210206178761,0.5132379047210567
glcm_JointEntropy,0.07534418259665232,0.17692120619942792,0.2327805728865972,0.21734356819644296,0.21743475588385766,0.24575214982774146,0.050370891853916855,0.2173440230781326,0.28687367646942546,0.0006252615002272017,0.11002285439620882,0.21760674935489763,0.798873157748077,0.13122574921034919,0.7992135932473967,0.3709423836629356,0.1468695293512776,0.07974636443140047,0.07872308638982889,0.6181563658966425,0.5433943946982402,0.13573537549361914,0.07985877741976857,0.21760674935489763,0.8386009223918306,0.16935326899107855,0.10263830448378045,0.01545263205548523,0.23696487972286956,0.6994919414793189,0.19736906350357056,0.7414861739406596,0.7515329530060156,0.6928861939984627,0.753819980816924,0.7464733430862426,0.7071897878844011,0.7482530827032668,0.2180191195064385,0.09228373519047124,0.7497842924638028,0.10046172395691078,0.9653327463792266,1.0,0.6924303731757127,0.945977431122923,0.09862098842532228,0.5999835170220578,0.5546270177720499,0.24591406486253736,0.8461436695825612,0.5828113387467685,0.042099819933840904,0.5895160026951051,0.48387977685872713,0.4270371603628701,0.3035094356288197,0.04042515277366171,0.7396392111870597,0.7323875042766023,0.3154496679107679,0.4529097011202036,0.044249529591031074,0.7239772219242031,0.5480938912559715,0.30945525713618277,0.8407337571934919,0.5612820321189056,0.04694299210651108,0.6900935262474335,0.34956356081203815,0.032563663601111834,0.30684416210565696,0.5146130885820888,0.16533873349631284,0.7194797066735719,0.7106701186542078,0.6845179760002197,0.710180632592756,0.06238423465903938,0.36221610363827644,0.07729797822943696,0.12834465596227712,0.7712295231660458,0.8542399428092489,0.02581582563662475,0.035421300261199315,0.06940326255036786,0.7526398738103474,0.7299503160070792,0.32900003163449026,0.5533712054086075,0.048729716456083934,0.6949906982215309,0.5780412519969783,0.537913427146702,0.3067076316310854,0.744192441859428,0.6897743145001144,0.6127050768912777
glcm_MCC,0.13401319003442363,0.2982724631685796,0.34106576888449763,0.2707552694511072,0.3122862582768074,0.3897731604706892,0.16403036583862995,0.27075466941530896,0.4092318042494491,0.13953828729138218,0.5467012052886695,0.27241568643399006,0.21349106892480857,0.610946828659323,0.3212232182053039,0.6965654235069441,0.6208216456707528,0.44778408119693974,0.449122763374153,0.6377043721627516,0.8043952080766065,0.611840282003145,0.44804706006203665,0.27241568643399006,0.2827926639165494,0.5539660301502908,0.3713691319945607,0.5178172167349072,0.41332857725156436,0.9207060730308436,0.7848475346743612,0.9409989510291736,0.9358032320872915,0.9195951596977733,0.9229109134171466,0.9098797367352734,0.9248949590486033,0.9422281946157233,0.7045897086299066,0.7302488676773566,0.9117999850380437,0.28392748053583555,0.5976506274456239,0.6924303731757127,1.0,0.5666525115471639,0.2843634839918295,0.09409244772360831,0.032667231794888604,0.14109845443626814,0.29736576496500017,0.0057424089261103655,0.2799440798315443,0.7823349737351492,0.7154244257394756,0.674316060388294,0.24469915069578274,0.010724112072969048,0.9266859204132399,0.9144012688450345,0.16758586729061603,0.4663092810364321,0.5520495087342224,0.9066314922431571,0.7442827608700167,0.21526878849694017,0.2866553391754618,0.0258260044740016,0.2860915948918033,0.8748799803578117,0.6170943811069425,0.12849590232748756,0.2451702265222633,0.13648694207849268,0.19103445644379838,0.902601542670603,0.8944225519546919,0.8702526594556793,0.8930721784942601,0.1551286806311679,0.3251378084548941,0.0068896888446330525,0.16471423667020432,0.9136533968941474,0.7568825953377271,0.02017911532437487,0.5865896867554447,0.05349356316454453,0.9371695664041076,0.8826106345784037,0.23878425047215712,0.036931491688913715,0.2881071146028642,0.8591288857289802,0.7939090898590272,0.7643982515451992,0.24362721482065525,0.9316700153295714,0.752751922714443,0.7217961405299429
glcm_MaximumProbability,0.022602027315138717,0.019291181892646145,0.018356841867985755,0.0009595856662483952,0.026243777938788366,0.025253393007309662,0.15793756681273724,0.0009600556016914779,0.18906619871590574,0.07622891950010832,0.07054883039296478,0.0008178667047701428,0.8465491460069171,0.05094296424218841,0.9157227688800459,0.1684901354763101,0.03792220211458009,0.078264931692722,0.0789173309741314,0.5236959528850783,0.34713220975269354,0.046552120375005765,0.07820047165819753,0.0008178667047701428,0.9095406328129303,0.022236677381735487,0.07875127732495239,0.12176128777196987,0.34973111425430053,0.4862667359195571,0.024721924469827745,0.5421021700963323,0.5693438363365921,0.4777703765989022,0.5840337699089616,0.5843784555631669,0.4956326145529979,0.5527973675745372,0.05448319559887868,0.08022553045864365,0.5864953184865367,0.10349405831353403,0.9905424802911474,0.945977431122923,0.5666525115471639,1.0,0.1012638526039574,0.7201490532199768,0.5796416219527893,0.06113588406769049,0.9066820703738836,0.5980723578772179,0.03946713080393144,0.4502556972065475,0.36099518934856856,0.28435638761144233,0.2751416407134904,0.13771787861243534,0.5619569764091223,0.5613407686130261,0.23013840268730404,0.3723651524542367,0.21496020323855505,0.5558214034207442,0.41580880134358833,0.11801556966901128,0.9092071628533155,0.5836972751958014,0.04335206021230239,0.5325805060813736,0.2703344533206724,0.0875737703744592,0.2847341764525951,0.6266868811575939,0.04147316908308607,0.5527455068834339,0.5472435668257601,0.528751035061554,0.5467834535349707,0.03912253880296154,0.3223614306713118,0.09322577051389623,0.08815208297118686,0.5905444970203416,0.6728137610770394,0.23598091949097624,0.23035765559335364,0.11910853768914872,0.5567655837317605,0.5794112793992854,0.13577277865522697,0.5783074605715884,0.04487242352719984,0.5455122797751037,0.4455217889653875,0.37507355884649785,0.2867961710703764,0.5539236363406604,0.4997809347591126,0.46079786430330216
glcm_SumAverage,0.10305564209182373,0.015786668242848016,0.015769887341359548,0.02019245550253931,0.04347421871584672,0.024565885722287344,0.10938130783183486,0.020193420172593617,0.0032162108656361285,0.07111066221465213,0.25806682125552216,0.01853733189343471,0.08264734405156632,0.2857282469753098,0.008676784333261238,0.14258018076194104,0.2830347050929297,0.2316112153055979,0.25290341323086896,0.33453899487388156,0.24889537399309175,0.28573383963595816,0.23175596654288186,0.01853733189343471,0.02264279769475244,0.2960850763084219,0.9886752593547461,0.3389993183563396,0.2951676036213088,0.1927187641036627,0.2323058206892162,0.2191352747125375,0.24360910524016427,0.19428203788982712,0.25261155583531236,0.25870163592772494,0.19657822891037494,0.2245010696747534,0.27436971596969795,0.2352828791037465,0.25590771758591585,0.9999354608605546,0.11206453869978308,0.09862098842532228,0.2843634839918295,0.1012638526039574,1.0,0.1484482520220785,0.22616543482370027,0.09940029120388971,0.026542215275456093,0.21616658693218735,0.9937564208765141,0.2937738076531383,0.4815299056990985,0.04563862817249674,0.8458421021771795,0.12623082361956406,0.2680169627639046,0.2730534964485711,0.8739816693268522,0.8239385222179519,0.28416292789516256,0.2753967625838968,0.2944841691765455,0.06976603350582579,0.023295734908212396,0.22350396654145538,0.9936825446430035,0.28275700418816735,0.8642392538537436,0.7367413143584837,0.8566018030688151,0.18931068166389764,0.05741593148702829,0.277496829984036,0.2789049172883551,0.2828161806892899,0.27991799437331694,0.9857028964335165,0.8596473294056832,0.2361284964032586,0.0758333431714955,0.17656218260780665,0.11849648885543015,0.010881466736461764,0.2596309535692724,0.09700323772295935,0.2257613750035087,0.266578128569989,0.05979274724003405,0.22600017967778044,0.9936582776146015,0.2747308346835892,0.49827874136979305,0.054730830325586254,0.8593208905737852,0.24557910071580252,0.2970085020989976,0.6650835536286944
glcm_SumEntropy,0.03028664389512683,0.17659700273797496,0.16645479088244966,0.15260131157162637,0.21714006254208681,0.2204235075175114,0.2356981126823389,0.15260049763162675,0.0568630072984169,0.1137604188722411,0.544011897955652,0.15449569393077847,0.9411753397778183,0.6326390749047333,0.8516996864928134,0.34361779703761175,0.6249401345697361,0.44014430633832563,0.44561314449396355,0.06986463545516312,0.23805588706294006,0.6299532761100766,0.44041758778683393,0.15449569393077847,0.9244903037059566,0.5605437127229044,0.25514990355334194,0.7262904323543928,0.8794950705836538,0.06678177877857461,0.6213465694029566,0.059898381867047906,0.0720002748714119,0.07552665281427377,0.06965615465902156,0.07607921717512378,0.06434829608620714,0.05852444845703433,0.6216883698112615,0.6982158645583217,0.07195802921131067,0.1455162706926373,0.7086588176309588,0.5999835170220578,0.09409244772360831,0.7201490532199768,0.1484482520220785,1.0,0.8935046211950415,0.06991819972921202,0.9179078679355421,0.8861550075570654,0.23798609790878553,0.21494253147051712,0.2832372086328739,0.34008325404073697,0.19922067990683512,0.057961060963724144,0.08495223331276863,0.09518589081840623,0.17691733602432233,0.12611588921021116,0.8092889641474907,0.10606639320089394,0.24058385911224353,0.0628865803602291,0.9229323176956054,0.8925667858312699,0.23867064488103557,0.13921900151501798,0.2619370640906437,0.29529012447280417,0.20477568101421076,0.9754822558537272,0.1179782350066497,0.11073227042706221,0.12003449686423112,0.14425838390588488,0.12012819276970338,0.2218887704202402,0.17964044129767914,0.021115204816130752,0.07793640961744079,0.01242606290598062,0.3172712635658296,0.11504035038560242,0.8171090264637174,0.08540033895562624,0.05095841428330721,0.08468796793050738,0.05967516891863605,0.8944448522146324,0.2386108405370395,0.12206730508465388,0.21251612616370397,0.2611859852798649,0.20702667614273843,0.0767504565289854,0.02262846305240902,0.025808321710552796
glcm_SumSquares,0.05337277910110089,0.014952921342628926,0.023825787354171565,0.036591383564022424,0.047437266890850774,0.06903783867495564,0.02947370287054729,0.03659193996268238,0.03486122972895569,0.002327222644117467,0.49305662854942195,0.03421915267411782,0.9141671849223002,0.642024874725943,0.7380046264823303,0.25720277466360714,0.6280911440251321,0.3699368026203131,0.3836718308809069,0.021628632816179154,0.19085154485446612,0.640497847230066,0.3703443053088607,0.03421915267411782,0.8435876474464881,0.663022725984149,0.32480833543377285,0.8256016723583428,0.9106687319846295,0.10679563648083867,0.4091611510445399,0.05838744145835239,0.016918093224344097,0.10028553482847001,0.05065937352555788,0.0808344630864734,0.10266063058662914,0.046264154531666074,0.6351418398587924,0.5343481380513678,0.07223870157385726,0.22435378582340676,0.5906257881686251,0.5546270177720499,0.032667231794888604,0.5796416219527893,0.22616543482370027,0.8935046211950415,1.0,0.28914398347828807,0.8549841056755952,0.9988553660705934,0.3272259378559418,0.3149604353661914,0.4179473189411033,0.4138029176727521,0.2275925337533482,0.15949137296593655,0.03464898704244833,0.07004233577696906,0.2652471870140245,0.17375666274297205,0.7783891166562541,0.09525573767871914,0.3619781674002119,0.26929250119068965,0.8461390882255986,0.9996673239921817,0.3279229286786503,0.16917086810083057,0.35762683807447304,0.30645975135665254,0.22188143032474986,0.9460058270093034,0.08821327111588646,0.10553347621168524,0.12706114271046712,0.17993052583681116,0.12794609560930836,0.3078681161190416,0.20006505872423158,0.23890115410011512,0.15665106101311013,0.10310359957609352,0.4754026761462428,0.11864849301835263,0.7322081224760318,0.12245089093399152,0.04992412842833444,0.12558289054659583,0.2609585717736603,0.9996674922974955,0.3279276504527548,0.17854001180003176,0.31414878156161424,0.284728826327226,0.22092579225193829,0.0028196967611664532,0.1195246340015526,0.11502997525222497
